State,ZIP Code,City,County,Type
Minnesota,ZIP Code 55044,Lakeville,Dakota,Standard
Minnesota,ZIP Code 55045,Lindstrom,Chisago,Standard
Minnesota,ZIP Code 55046,Lonsdale,Rice,Standard
Minnesota,ZIP Code 55047,Marine On Saint Croix,Washington,Standard
Minnesota,ZIP Code 55049,Medford,Steele,Standard
Minnesota,ZIP Code 55051,Mora,Kanabec,Standard
Minnesota,ZIP Code 55052,Morristown,Rice,Standard
Minnesota,ZIP Code 55053,Nerstrand,Rice,Standard
Minnesota,ZIP Code 55054,Elko New Market,Scott,Standard
Minnesota,ZIP Code 55055,Newport,Washington,Standard
Minnesota,ZIP Code 55056,North Branch,Chisago,Standard
Minnesota,ZIP Code 55057,Northfield,Rice,Standard
Minnesota,ZIP Code 55060,Owatonna,Steele,Standard
Minnesota,ZIP Code 55063,Pine City,Pine,Standard
Minnesota,ZIP Code 55065,Randolph,Dakota,Standard
Minnesota,ZIP Code 55066,Red Wing,Goodhue,Standard
Minnesota,ZIP Code 55067,Rock Creek,Pine,P.O. Box
Minnesota,ZIP Code 55068,Rosemount,Dakota,Standard
Minnesota,ZIP Code 55069,Rush City,Chisago,Standard
Minnesota,ZIP Code 55070,Saint Francis,Anoka,Standard
Minnesota,ZIP Code 55071,Saint Paul Park,Washington,Standard
Minnesota,ZIP Code 55072,Sandstone,Pine,Standard
Minnesota,ZIP Code 55073,Scandia,Washington,Standard
Minnesota,ZIP Code 55074,Shafer,Chisago,Standard
Minnesota,ZIP Code 55075,South Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55076,Inver Grove Heights,Dakota,Standard
Minnesota,ZIP Code 55077,Inver Grove Heights,Dakota,Standard
Minnesota,ZIP Code 55078,Stacy,Chisago,P.O. Box
Minnesota,ZIP Code 55079,Stacy,Chisago,Standard
Minnesota,ZIP Code 55080,Stanchfield,Isanti,Standard
Minnesota,ZIP Code 55082,Stillwater,Washington,Standard
Minnesota,ZIP Code 55083,Stillwater,Washington,P.O. Box
Minnesota,ZIP Code 55084,Taylors Falls,Chisago,Standard
Minnesota,ZIP Code 55085,Vermillion,Dakota,P.O. Box
Minnesota,ZIP Code 55087,Warsaw,Rice,Standard
Minnesota,ZIP Code 55088,Webster,Rice,Standard
Minnesota,ZIP Code 55089,Welch,Goodhue,Standard
Minnesota,ZIP Code 55090,Willernie,Washington,P.O. Box
Minnesota,ZIP Code 55092,Wyoming,Chisago,Standard
Minnesota,ZIP Code 55101,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55102,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55103,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55104,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55105,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55106,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55107,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55108,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55109,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55110,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55111,Saint Paul,Hennepin,Standard
Minnesota,ZIP Code 55112,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55113,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55114,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55115,Saint Paul,Washington,Standard
Minnesota,ZIP Code 55116,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55117,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55118,Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55119,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55120,Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55121,Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55122,Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55123,Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55124,Saint Paul,Dakota,Standard
Minnesota,ZIP Code 55125,Saint Paul,Washington,Standard
Minnesota,ZIP Code 55126,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55127,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55128,Saint Paul,Washington,Standard
Minnesota,ZIP Code 55129,Saint Paul,Washington,Standard
Minnesota,ZIP Code 55130,Saint Paul,Ramsey,Standard
Minnesota,ZIP Code 55131,Saint Paul,Washington,Standard
Minnesota,ZIP Code 55133,Saint Paul,Ramsey,Unique
Minnesota,ZIP Code 55144,Saint Paul,Ramsey,Unique
Minnesota,ZIP Code 55145,Saint Paul,Ramsey,Unique
Minnesota,ZIP Code 55146,Saint Paul,Ramsey,Unique
Minnesota,ZIP Code 55150,Mendota,Dakota,P.O. Box
Minnesota,ZIP Code 55155,Saint Paul,Ramsey,Unique
Minnesota,ZIP Code 55164,Saint Paul,Ramsey,P.O. Box
Minnesota,ZIP Code 55165,Saint Paul,Ramsey,P.O. Box
Minnesota,ZIP Code 55170,Saint Paul,Ramsey,Unique
Minnesota,ZIP Code 55175,Saint Paul,Ramsey,P.O. Box
Minnesota,ZIP Code 55301,Albertville,Wright,Standard
Minnesota,ZIP Code 55302,Annandale,Wright,Standard
Minnesota,ZIP Code 55303,Anoka,Anoka,Standard
Minnesota,ZIP Code 55304,Andover,Anoka,Standard
Minnesota,ZIP Code 55305,Hopkins,Hennepin,Standard
Minnesota,ZIP Code 55306,Burnsville,Dakota,Standard
Minnesota,ZIP Code 55307,Arlington,Sibley,Standard
Minnesota,ZIP Code 55308,Becker,Sherburne,Standard
Minnesota,ZIP Code 55309,Big Lake,Sherburne,Standard
Minnesota,ZIP Code 55310,Bird Island,Renville,Standard
Minnesota,ZIP Code 55311,Maple Grove,Hennepin,Standard
Minnesota,ZIP Code 55312,Brownton,Mcleod,Standard
Minnesota,ZIP Code 55313,Buffalo,Wright,Standard
Minnesota,ZIP Code 55314,Buffalo Lake,Renville,Standard
Minnesota,ZIP Code 55315,Carver,Carver,Standard
Minnesota,ZIP Code 55316,Champlin,Hennepin,Standard
Minnesota,ZIP Code 55317,Chanhassen,Carver,Standard
Minnesota,ZIP Code 55318,Chaska,Carver,Standard
Minnesota,ZIP Code 55319,Clear Lake,Sherburne,Standard
Minnesota,ZIP Code 55320,Clearwater,Wright,Standard
Minnesota,ZIP Code 55321,Cokato,Wright,Standard
Minnesota,ZIP Code 55322,Cologne,Carver,Standard
Minnesota,ZIP Code 55323,Crystal Bay,Hennepin,P.O. Box
Minnesota,ZIP Code 55324,Darwin,Meeker,Standard
Minnesota,ZIP Code 55325,Dassel,Meeker,Standard
Minnesota,ZIP Code 55327,Dayton,Hennepin,Standard
Minnesota,ZIP Code 55328,Delano,Wright,Standard
Minnesota,ZIP Code 55329,Eden Valley,Meeker,Standard
Minnesota,ZIP Code 55330,Elk River,Sherburne,Standard
Minnesota,ZIP Code 55331,Excelsior,Hennepin,Standard
