State,ZIP Code,City,County,Type
South Dakota,ZIP Code 57234,Estelline,Hamlin,Standard
South Dakota,ZIP Code 57235,Florence,Codington,Standard
South Dakota,ZIP Code 57236,Garden City,Clark,Standard
South Dakota,ZIP Code 57237,Gary,Deuel,Standard
South Dakota,ZIP Code 57238,Goodwin,Deuel,Standard
South Dakota,ZIP Code 57239,Grenville,Day,Standard
South Dakota,ZIP Code 57241,Hayti,Hamlin,Standard
South Dakota,ZIP Code 57242,Hazel,Hamlin,Standard
South Dakota,ZIP Code 57243,Henry,Codington,Standard
South Dakota,ZIP Code 57245,Kranzburg,Codington,P.O. Box
South Dakota,ZIP Code 57246,Labolt,Grant,Standard
South Dakota,ZIP Code 57247,Lake City,Marshall,Standard
South Dakota,ZIP Code 57248,Lake Norden,Hamlin,Standard
South Dakota,ZIP Code 57249,Lake Preston,Kingsbury,Standard
South Dakota,ZIP Code 57251,Marvin,Grant,Standard
South Dakota,ZIP Code 57252,Milbank,Grant,Standard
South Dakota,ZIP Code 57255,New Effington,Roberts,Standard
South Dakota,ZIP Code 57256,Ortley,Roberts,Standard
South Dakota,ZIP Code 57257,Peever,Roberts,Standard
South Dakota,ZIP Code 57258,Raymond,Clark,Standard
South Dakota,ZIP Code 57259,Revillo,Grant,Standard
South Dakota,ZIP Code 57260,Rosholt,Roberts,Standard
South Dakota,ZIP Code 57261,Roslyn,Day,Standard
South Dakota,ZIP Code 57262,Sisseton,Roberts,Standard
South Dakota,ZIP Code 57263,South Shore,Codington,Standard
South Dakota,ZIP Code 57264,Stockholm,Grant,Standard
South Dakota,ZIP Code 57265,Strandburg,Grant,Standard
South Dakota,ZIP Code 57266,Summit,Roberts,Standard
South Dakota,ZIP Code 57268,Toronto,Deuel,Standard
South Dakota,ZIP Code 57269,Twin Brooks,Grant,Standard
South Dakota,ZIP Code 57270,Veblen,Marshall,Standard
South Dakota,ZIP Code 57271,Vienna,Clark,Standard
South Dakota,ZIP Code 57272,Wallace,Codington,Standard
South Dakota,ZIP Code 57273,Waubay,Day,Standard
South Dakota,ZIP Code 57274,Webster,Day,Standard
South Dakota,ZIP Code 57276,White,Brookings,Standard
South Dakota,ZIP Code 57278,Willow Lake,Clark,Standard
South Dakota,ZIP Code 57279,Wilmot,Roberts,Standard
South Dakota,ZIP Code 57301,Mitchell,Davison,Standard
South Dakota,ZIP Code 57311,Alexandria,Hanson,Standard
South Dakota,ZIP Code 57312,Alpena,Jerauld,Standard
South Dakota,ZIP Code 57313,Armour,Douglas,Standard
South Dakota,ZIP Code 57314,Artesian,Sanborn,Standard
South Dakota,ZIP Code 57315,Avon,Bon Homme,Standard
South Dakota,ZIP Code 57317,Bonesteel,Gregory,Standard
South Dakota,ZIP Code 57319,Bridgewater,Mccook,Standard
South Dakota,ZIP Code 57321,Canova,Miner,Standard
South Dakota,ZIP Code 57322,Carpenter,Clark,Standard
South Dakota,ZIP Code 57323,Carthage,Miner,Standard
South Dakota,ZIP Code 57324,Cavour,Beadle,Standard
South Dakota,ZIP Code 57325,Chamberlain,Brule,Standard
South Dakota,ZIP Code 57326,Chamberlain,Brule,Unique
South Dakota,ZIP Code 57328,Corsica,Douglas,Standard
South Dakota,ZIP Code 57329,Dante,Charles Mix,Standard
South Dakota,ZIP Code 57330,Delmont,Douglas,Standard
