ZIP Code,City,County,Type
ZIP Code 98001,Auburn,King,Standard
ZIP Code 98002,Auburn,King,Standard
ZIP Code 98003,Federal Way,King,Standard
ZIP Code 98004,Bellevue,King,Standard
ZIP Code 98005,Bellevue,King,Standard
ZIP Code 98006,Bellevue,King,Standard
ZIP Code 98007,Bellevue,King,Standard
ZIP Code 98008,Bellevue,King,Standard
ZIP Code 98009,Bellevue,King,P.O. Box
ZIP Code 98010,Black Diamond,King,Standard
ZIP Code 98011,Bothell,King,Standard
ZIP Code 98012,Bothell,Snohomish,Standard
ZIP Code 98013,Burton,King,P.O. Box
ZIP Code 98014,Carnation,King,Standard
ZIP Code 98015,Bellevue,King,P.O. Box
ZIP Code 98019,Duvall,King,Standard
ZIP Code 98020,Edmonds,Snohomish,Standard
ZIP Code 98021,Bothell,Snohomish,Standard
ZIP Code 98022,Enumclaw,King,Standard
ZIP Code 98023,Federal Way,King,Standard
ZIP Code 98024,Fall City,King,Standard
ZIP Code 98025,Hobart,King,P.O. Box
ZIP Code 98026,Edmonds,Snohomish,Standard
ZIP Code 98027,Issaquah,King,Standard
ZIP Code 98028,Kenmore,King,Standard
ZIP Code 98029,Issaquah,King,Standard
ZIP Code 98030,Kent,King,Standard
ZIP Code 98031,Kent,King,Standard
ZIP Code 98032,Kent,King,Standard
ZIP Code 98033,Kirkland,King,Standard
ZIP Code 98034,Kirkland,King,Standard
ZIP Code 98035,Kent,King,P.O. Box
ZIP Code 98036,Lynnwood,Snohomish,Standard
ZIP Code 98037,Lynnwood,Snohomish,Standard
ZIP Code 98038,Maple Valley,King,Standard
ZIP Code 98039,Medina,King,Standard
ZIP Code 98040,Mercer Island,King,Standard
ZIP Code 98041,Bothell,King,P.O. Box
ZIP Code 98042,Kent,King,Standard
ZIP Code 98043,Mountlake Terrace,Snohomish,Standard
ZIP Code 98045,North Bend,King,Standard
ZIP Code 98046,Lynnwood,Snohomish,P.O. Box
ZIP Code 98047,Pacific,King,Standard
ZIP Code 98050,Preston,King,P.O. Box
ZIP Code 98051,Ravensdale,King,Standard
ZIP Code 98052,Redmond,King,Standard
ZIP Code 98053,Redmond,King,Standard
ZIP Code 98055,Renton,King,Standard
ZIP Code 98056,Renton,King,Standard
ZIP Code 98057,Renton,King,Standard
ZIP Code 98058,Renton,King,Standard
ZIP Code 98059,Renton,King,Standard
ZIP Code 98061,Rollingbay,Kitsap,P.O. Box
ZIP Code 98062,Seahurst,King,P.O. Box
ZIP Code 98063,Federal Way,King,P.O. Box
ZIP Code 98064,Kent,King,P.O. Box
ZIP Code 98065,Snoqualmie,King,Standard
ZIP Code 98068,Snoqualmie Pass,Kittitas,P.O. Box
ZIP Code 98070,Vashon,King,Standard
ZIP Code 98071,Auburn,King,P.O. Box
ZIP Code 98072,Woodinville,King,Standard
ZIP Code 98073,Redmond,King,P.O. Box
ZIP Code 98074,Sammamish,King,Standard
ZIP Code 98075,Sammamish,King,Standard
ZIP Code 98077,Woodinville,King,Standard
ZIP Code 98082,Mill Creek,Snohomish,P.O. Box
ZIP Code 98083,Kirkland,King,P.O. Box
ZIP Code 98087,Lynnwood,Snohomish,Standard
ZIP Code 98089,Kent,King,P.O. Box
ZIP Code 98092,Auburn,King,Standard
ZIP Code 98093,Federal Way,King,P.O. Box
ZIP Code 98101,Seattle,King,Standard
ZIP Code 98102,Seattle,King,Standard
ZIP Code 98103,Seattle,King,Standard
ZIP Code 98104,Seattle,King,Standard
ZIP Code 98105,Seattle,King,Standard
ZIP Code 98106,Seattle,King,Standard
ZIP Code 98107,Seattle,King,Standard
ZIP Code 98108,Seattle,King,Standard
ZIP Code 98109,Seattle,King,Standard
ZIP Code 98110,Bainbridge Island,Kitsap,Standard
ZIP Code 98111,Seattle,King,P.O. Box
ZIP Code 98112,Seattle,King,Standard
ZIP Code 98113,Seattle,King,P.O. Box
ZIP Code 98114,Seattle,King,P.O. Box
ZIP Code 98115,Seattle,King,Standard
ZIP Code 98116,Seattle,King,Standard
ZIP Code 98117,Seattle,King,Standard
ZIP Code 98118,Seattle,King,Standard
ZIP Code 98119,Seattle,King,Standard
ZIP Code 98121,Seattle,King,Standard
ZIP Code 98122,Seattle,King,Standard
ZIP Code 98124,Seattle,King,P.O. Box
ZIP Code 98125,Seattle,King,Standard
ZIP Code 98126,Seattle,King,Standard
ZIP Code 98127,Seattle,King,P.O. Box
ZIP Code 98129,Seattle,King,Unique
ZIP Code 98131,Seattle,King,Standard
ZIP Code 98133,Seattle,King,Standard
ZIP Code 98134,Seattle,King,Standard
ZIP Code 98136,Seattle,King,Standard
ZIP Code 98138,Seattle,King,P.O. Box
ZIP Code 98139,Seattle,King,P.O. Box
ZIP Code 98141,Seattle,King,P.O. Box
ZIP Code 98144,Seattle,King,Standard
ZIP Code 98145,Seattle,King,P.O. Box
ZIP Code 98146,Seattle,King,Standard
ZIP Code 98148,Seattle,King,Standard
ZIP Code 98154,Seattle,King,Standard
ZIP Code 98155,Seattle,King,Standard
ZIP Code 98158,Seattle,King,Standard
ZIP Code 98160,Seattle,King,P.O. Box
ZIP Code 98161,Seattle,King,Standard
ZIP Code 98164,Seattle,King,Standard
ZIP Code 98165,Seattle,King,P.O. Box
ZIP Code 98166,Seattle,King,Standard
ZIP Code 98168,Seattle,King,Standard
ZIP Code 98170,Seattle,King,Unique
ZIP Code 98174,Seattle,King,Standard
ZIP Code 98175,Seattle,King,P.O. Box
ZIP Code 98177,Seattle,King,Standard
ZIP Code 98178,Seattle,King,Standard
ZIP Code 98181,Seattle,King,Unique
ZIP Code 98185,Seattle,King,Unique
ZIP Code 98188,Seattle,King,Standard
ZIP Code 98190,Seattle,King,Unique
ZIP Code 98191,Seattle,King,Unique
ZIP Code 98194,Seattle,King,P.O. Box
ZIP Code 98195,Seattle,King,Unique
ZIP Code 98198,Seattle,King,Standard
ZIP Code 98199,Seattle,King,Standard
ZIP Code 98201,Everett,Snohomish,Standard
ZIP Code 98203,Everett,Snohomish,Standard
ZIP Code 98204,Everett,Snohomish,Standard
ZIP Code 98206,Everett,Snohomish,P.O. Box
ZIP Code 98207,Everett,Snohomish,Unique
ZIP Code 98208,Everett,Snohomish,Standard
ZIP Code 98213,Everett,Snohomish,P.O. Box
ZIP Code 98220,Acme,Whatcom,Standard
ZIP Code 98221,Anacortes,Skagit,Standard
ZIP Code 98222,Blakely Island,San Juan,Standard
ZIP Code 98223,Arlington,Snohomish,Standard
