ZIP CODE,City,County,Type
ZIP Code 71935,Caddo Gap,Montgomery,Standard
ZIP Code 71937,Cove,Polk,Standard
ZIP Code 71940,Delight,Pike,Standard
ZIP Code 71941,Donaldson,Hot Spring,Standard
ZIP Code 71942,Friendship,Hot Spring,P.O. Box
ZIP Code 71943,Glenwood,Pike,Standard
ZIP Code 71944,Grannis,Polk,Standard
ZIP Code 71945,Hatfield,Polk,Standard
ZIP Code 71949,Jessieville,Garland,Standard
ZIP Code 71950,Kirby,Pike,Standard
ZIP Code 71952,Langley,Pike,Standard
ZIP Code 71953,Mena,Polk,Standard
ZIP Code 71956,Mountain Pine,Garland,Standard
ZIP Code 71957,Mount Ida,Montgomery,Standard
ZIP Code 71958,Murfreesboro,Pike,Standard
ZIP Code 71959,Newhope,Pike,Standard
ZIP Code 71960,Norman,Montgomery,Standard
ZIP Code 71961,Oden,Montgomery,Standard
ZIP Code 71962,Okolona,Clark,Standard
ZIP Code 71964,Pearcy,Garland,Standard
ZIP Code 71965,Pencil Bluff,Montgomery,Standard
ZIP Code 71966,Oden,Montgomery,P.O. Box
ZIP Code 71968,Royal,Garland,Standard
ZIP Code 71969,Sims,Montgomery,Standard
ZIP Code 71970,Story,Montgomery,Standard
ZIP Code 71971,Umpire,Howard,Standard
ZIP Code 71972,Vandervoort,Polk,Standard
ZIP Code 71973,Wickes,Polk,Standard
ZIP Code 71998,Arkadelphia,Clark,Unique
ZIP Code 71999,Arkadelphia,Clark,Unique
ZIP Code 72001,Adona,Perry,Standard
ZIP Code 72002,Alexander,Saline,Standard
ZIP Code 72003,Almyra,Arkansas,Standard
ZIP Code 72004,Altheimer,Jefferson,Standard
ZIP Code 72005,Amagon,Jackson,Standard
ZIP Code 72006,Augusta,Woodruff,Standard
ZIP Code 72007,Austin,Lonoke,Standard
ZIP Code 72010,Bald Knob,White,Standard
ZIP Code 72011,Bauxite,Saline,Standard
ZIP Code 72012,Beebe,White,Standard
ZIP Code 72013,Bee Branch,Van Buren,Standard
ZIP Code 72014,Beedeville,Jackson,P.O. Box
ZIP Code 72015,Benton,Saline,Standard
ZIP Code 72016,Bigelow,Perry,Standard
ZIP Code 72017,Biscoe,Prairie,Standard
ZIP Code 72018,Benton,Saline,P.O. Box
ZIP Code 72019,Benton,Saline,Standard
ZIP Code 72020,Bradford,White,Standard
ZIP Code 72021,Brinkley,Monroe,Standard
ZIP Code 72022,Bryant,Saline,Standard
ZIP Code 72023,Cabot,Lonoke,Standard
ZIP Code 72024,Carlisle,Lonoke,Standard
ZIP Code 72025,Casa,Perry,Standard
ZIP Code 72026,Casscoe,Arkansas,Standard
ZIP Code 72027,Center Ridge,Conway,Standard
ZIP Code 72028,Choctaw,Van Buren,P.O. Box
ZIP Code 72029,Clarendon,Monroe,Standard
ZIP Code 72030,Cleveland,Conway,Standard
ZIP Code 72031,Clinton,Van Buren,Standard
ZIP Code 72032,Conway,Faulkner,Standard
ZIP Code 72033,Conway,Faulkner,P.O. Box
ZIP Code 72034,Conway,Faulkner,Standard
ZIP Code 72035,Conway,Faulkner,Unique
ZIP Code 72036,Cotton Plant,Woodruff,Standard
ZIP Code 72037,Coy,Lonoke,P.O. Box
ZIP Code 72038,Crocketts Bluff,Arkansas,Standard
ZIP Code 72039,Damascus,Van Buren,Standard
ZIP Code 72040,Des Arc,Prairie,Standard
ZIP Code 72041,De Valls Bluff,Prairie,Standard
ZIP Code 72042,De Witt,Arkansas,Standard
ZIP Code 72043,Diaz,Jackson,P.O. Box
ZIP Code 72044,Edgemont,Cleburne,Standard
ZIP Code 72045,El Paso,White,Standard
ZIP Code 72046,England,Lonoke,Standard
ZIP Code 72047,Enola,Faulkner,Standard
ZIP Code 72048,Ethel,Arkansas,Standard
ZIP Code 72051,Fox,Stone,Standard
ZIP Code 72052,Garner,White,P.O. Box
ZIP Code 72053,College Station,Pulaski,P.O. Box
ZIP Code 72055,Gillett,Arkansas,Standard
ZIP Code 72057,Grapevine,Grant,Standard
ZIP Code 72058,Greenbrier,Faulkner,Standard
ZIP Code 72059,Gregory,Woodruff,P.O. Box
ZIP Code 72060,Griffithville,White,Standard
ZIP Code 72061,Guy,Faulkner,Standard
ZIP Code 72063,Hattieville,Conway,Standard
ZIP Code 72064,Hazen,Prairie,Standard
ZIP Code 72065,Hensley,Saline,Standard
ZIP Code 72066,Hickory Plains,Prairie,P.O. Box
ZIP Code 72067,Higden,Cleburne,Standard
ZIP Code 72068,Higginson,White,Standard
ZIP Code 72069,Holly Grove,Monroe,Standard
ZIP Code 72070,Houston,Perry,Standard
ZIP Code 72072,Humnoke,Lonoke,Standard
ZIP Code 72073,Humphrey,Jefferson,Standard
ZIP Code 72074,Hunter,Woodruff,P.O. Box
ZIP Code 72075,Jacksonport,Jackson,P.O. Box
ZIP Code 72076,Jacksonville,Pulaski,Standard
ZIP Code 72078,Jacksonville,Pulaski,P.O. Box
ZIP Code 72079,Jefferson,Jefferson,Standard
ZIP Code 72080,Jerusalem,Conway,Standard
ZIP Code 72081,Judsonia,White,Standard
ZIP Code 72082,Kensett,White,Standard
ZIP Code 72083,Keo,Lonoke,P.O. Box
ZIP Code 72084,Leola,Grant,Standard
ZIP Code 72085,Letona,White,P.O. Box
ZIP Code 72086,Lonoke,Lonoke,Standard
ZIP Code 72087,Lonsdale,Garland,Standard
ZIP Code 72088,Fairfield Bay,Van Buren,Standard
ZIP Code 72089,Bryant,Saline,P.O. Box
ZIP Code 72099,Little Rock Air Force Base,Pulaski,Unique
ZIP Code 72101,Mc Crory,Woodruff,Standard
ZIP Code 72102,Mc Rae,White,Standard
ZIP Code 72103,Mabelvale,Saline,Standard
ZIP Code 72104,Malvern,Hot Spring,Standard
ZIP Code 72106,Mayflower,Faulkner,Standard
ZIP Code 72107,Menifee,Conway,P.O. Box
ZIP Code 72108,Monroe,Monroe,P.O. Box
ZIP Code 72110,Morrilton,Conway,Standard
ZIP Code 72111,Mount Vernon,Faulkner,Standard
ZIP Code 72112,Newport,Jackson,Standard
ZIP Code 72113,Maumelle,Pulaski,Standard
ZIP Code 72114,North Little Rock,Pulaski,Standard
ZIP Code 72115,North Little Rock,Pulaski,P.O. Box
ZIP Code 72116,North Little Rock,Pulaski,Standard
ZIP Code 72117,North Little Rock,Pulaski,Standard
ZIP Code 72118,North Little Rock,Pulaski,Standard
ZIP Code 72119,North Little Rock,Pulaski,P.O. Box
ZIP Code 72120,Sherwood,Pulaski,Standard
ZIP Code 72121,Pangburn,White,Standard
ZIP Code 72122,Paron,Saline,Standard
ZIP Code 72123,Patterson,Woodruff,P.O. Box
ZIP Code 72124,North Little Rock,Pulaski,P.O. Box
ZIP Code 72125,Perry,Perry,Standard
ZIP Code 72126,Perryville,Perry,Standard
ZIP Code 72127,Plumerville,Conway,Standard
ZIP Code 72128,Poyen,Grant,Standard
ZIP Code 72129,Prattsville,Grant,Standard
ZIP Code 72130,Prim,Cleburne,Standard
ZIP Code 72131,Quitman,Cleburne,Standard
