ZIP CODE,City,County,Type
ZIP Code 37179,Thompsons Station,Williamson,Standard
ZIP Code 37180,Unionville,Bedford,Standard
ZIP Code 37181,Vanleer,Dickson,Standard
ZIP Code 37183,Wartrace,Bedford,Standard
ZIP Code 37184,Watertown,Wilson,Standard
ZIP Code 37185,Waverly,Humphreys,Standard
ZIP Code 37186,Westmoreland,Sumner,Standard
ZIP Code 37187,White Bluff,Dickson,Standard
ZIP Code 37188,White House,Robertson,Standard
ZIP Code 37189,Whites Creek,Davidson,Standard
ZIP Code 37190,Woodbury,Cannon,Standard
ZIP Code 37191,Woodlawn,Montgomery,Standard
ZIP Code 37201,Nashville,Davidson,Standard
ZIP Code 37202,Nashville,Davidson,P.O. Box
ZIP Code 37203,Nashville,Davidson,Standard
ZIP Code 37204,Nashville,Davidson,Standard
ZIP Code 37205,Nashville,Davidson,Standard
ZIP Code 37206,Nashville,Davidson,Standard
ZIP Code 37207,Nashville,Davidson,Standard
ZIP Code 37208,Nashville,Davidson,Standard
ZIP Code 37209,Nashville,Davidson,Standard
ZIP Code 37210,Nashville,Davidson,Standard
ZIP Code 37211,Nashville,Davidson,Standard
ZIP Code 37212,Nashville,Davidson,Standard
ZIP Code 37213,Nashville,Davidson,Standard
ZIP Code 37214,Nashville,Davidson,Standard
ZIP Code 37215,Nashville,Davidson,Standard
ZIP Code 37216,Nashville,Davidson,Standard
ZIP Code 37217,Nashville,Davidson,Standard
ZIP Code 37218,Nashville,Davidson,Standard
ZIP Code 37219,Nashville,Davidson,Standard
ZIP Code 37220,Nashville,Davidson,Standard
ZIP Code 37221,Nashville,Davidson,Standard
ZIP Code 37222,Nashville,Davidson,P.O. Box
ZIP Code 37224,Nashville,Davidson,P.O. Box
ZIP Code 37227,Nashville,Davidson,P.O. Box
ZIP Code 37228,Nashville,Davidson,Standard
ZIP Code 37229,Nashville,Davidson,P.O. Box
ZIP Code 37230,Nashville,Davidson,P.O. Box
ZIP Code 37232,Nashville,Davidson,Unique
ZIP Code 37234,Nashville,Davidson,Unique
ZIP Code 37235,Nashville,Davidson,Unique
ZIP Code 37236,Nashville,Davidson,Unique
ZIP Code 37238,Nashville,Davidson,Standard
ZIP Code 37240,Nashville,Davidson,Unique
ZIP Code 37241,Nashville,Davidson,Unique
ZIP Code 37242,Nashville,Davidson,Unique
ZIP Code 37243,Nashville,Davidson,Unique
ZIP Code 37244,Nashville,Davidson,P.O. Box
ZIP Code 37246,Nashville,Davidson,Unique
ZIP Code 37250,Nashville,Davidson,Unique
ZIP Code 37301,Altamont,Grundy,Standard
ZIP Code 37302,Apison,Hamilton,Standard
ZIP Code 37303,Athens,Mcminn,Standard
ZIP Code 37304,Bakewell,Hamilton,Standard
ZIP Code 37305,Beersheba Springs,Grundy,Standard
ZIP Code 37306,Belvidere,Franklin,Standard
ZIP Code 37307,Benton,Polk,Standard
ZIP Code 37308,Birchwood,Hamilton,Standard
ZIP Code 37309,Calhoun,Mcminn,Standard
ZIP Code 37310,Charleston,Bradley,Standard
ZIP Code 37311,Cleveland,Bradley,Standard
ZIP Code 37312,Cleveland,Bradley,Standard
ZIP Code 37313,Coalmont,Grundy,Standard
ZIP Code 37314,Coker Creek,Monroe,P.O. Box
ZIP Code 37315,Collegedale,Hamilton,P.O. Box
ZIP Code 37316,Conasauga,Polk,P.O. Box
ZIP Code 37317,Copperhill,Polk,Standard
ZIP Code 37318,Cowan,Franklin,Standard
ZIP Code 37320,Cleveland,Bradley,P.O. Box
ZIP Code 37321,Dayton,Rhea,Standard
ZIP Code 37322,Decatur,Meigs,Standard
ZIP Code 37323,Cleveland,Bradley,Standard
ZIP Code 37324,Decherd,Franklin,Standard
ZIP Code 37325,Delano,Polk,Standard
ZIP Code 37326,Ducktown,Polk,P.O. Box
ZIP Code 37327,Dunlap,Sequatchie,Standard
ZIP Code 37328,Elora,Lincoln,Standard
ZIP Code 37329,Englewood,Mcminn,Standard
ZIP Code 37330,Estill Springs,Franklin,Standard
ZIP Code 37331,Etowah,Mcminn,Standard
ZIP Code 37332,Evensville,Rhea,Standard
ZIP Code 37333,Farner,Polk,Standard
ZIP Code 37334,Fayetteville,Lincoln,Standard
ZIP Code 37335,Flintville,Lincoln,Standard
ZIP Code 37336,Georgetown,Meigs,Standard
ZIP Code 37337,Grandview,Rhea,Standard
ZIP Code 37338,Graysville,Rhea,Standard
ZIP Code 37339,Gruetli Laager,Grundy,Standard
ZIP Code 37340,Guild,Marion,Standard
ZIP Code 37341,Harrison,Hamilton,Standard
ZIP Code 37342,Hillsboro,Coffee,Standard
ZIP Code 37343,Hixson,Hamilton,Standard
ZIP Code 37345,Huntland,Franklin,Standard
ZIP Code 37347,Jasper,Marion,Standard
ZIP Code 37348,Kelso,Lincoln,Standard
ZIP Code 37349,Manchester,Coffee,P.O. Box
ZIP Code 37350,Lookout Mountain,Hamilton,Standard
ZIP Code 37351,Lupton City,Hamilton,Standard
ZIP Code 37352,Lynchburg,Moore,Standard
ZIP Code 37353,Mc Donald,Bradley,Standard
ZIP Code 37354,Madisonville,Monroe,Standard
ZIP Code 37355,Manchester,Coffee,Standard
ZIP Code 37356,Monteagle,Grundy,Standard
ZIP Code 37357,Morrison,Warren,Standard
ZIP Code 37359,Mulberry,Lincoln,Standard
ZIP Code 37360,Normandy,Bedford,Standard
ZIP Code 37361,Ocoee,Polk,Standard
ZIP Code 37362,Old Fort,Polk,Standard
ZIP Code 37363,Ooltewah,Hamilton,Standard
ZIP Code 37364,Cleveland,Bradley,P.O. Box
ZIP Code 37365,Palmer,Grundy,Standard
ZIP Code 37366,Pelham,Grundy,Standard
