ZIP Code,City,County,Type
ZIP Code 22524,Mount Holly,Westmoreland,P.O. Box
ZIP Code 22526,Ninde,King George,P.O. Box
ZIP Code 22528,Nuttsville,Lancaster,P.O. Box
ZIP Code 22529,Oldhams,Westmoreland,P.O. Box
ZIP Code 22530,Ophelia,Northumberland,P.O. Box
ZIP Code 22534,Partlow,Spotsylvania,Standard
ZIP Code 22535,Port Royal,Caroline,Standard
ZIP Code 22538,Rappahannock Academy,Caroline,Standard
ZIP Code 22539,Reedville,Northumberland,Standard
ZIP Code 22542,Rhoadesville,Orange,Standard
ZIP Code 22544,Rollins Fork,King George,P.O. Box
ZIP Code 22545,Ruby,Stafford,P.O. Box
ZIP Code 22546,Ruther Glen,Caroline,Standard
ZIP Code 22547,Sealston,King George,P.O. Box
ZIP Code 22548,Sharps,Richmond,P.O. Box
ZIP Code 22551,Spotsylvania,Spotsylvania,Standard
ZIP Code 22552,Sparta,Caroline,P.O. Box
ZIP Code 22553,Spotsylvania,Spotsylvania,Standard
ZIP Code 22554,Stafford,Stafford,Standard
ZIP Code 22555,Stafford,Stafford,P.O. Box
ZIP Code 22556,Stafford,Stafford,Standard
ZIP Code 22558,Stratford,Westmoreland,P.O. Box
ZIP Code 22560,Tappahannock,Essex,Standard
ZIP Code 22565,Thornburg,Spotsylvania,P.O. Box
ZIP Code 22567,Unionville,Orange,Standard
ZIP Code 22570,Village,Richmond,P.O. Box
ZIP Code 22572,Warsaw,Richmond,Standard
ZIP Code 22576,Weems,Lancaster,Standard
ZIP Code 22577,Sandy Point,Westmoreland,P.O. Box
ZIP Code 22578,White Stone,Lancaster,Standard
ZIP Code 22579,Wicomico Church,Northumberland,P.O. Box
ZIP Code 22580,Woodford,Caroline,Standard
ZIP Code 22581,Zacata,Westmoreland,P.O. Box
ZIP Code 22601,Winchester,Winchester City,Standard
ZIP Code 22602,Winchester,Frederick,Standard
ZIP Code 22603,Winchester,Frederick,Standard
ZIP Code 22604,Winchester,Winchester City,P.O. Box
ZIP Code 22610,Bentonville,Warren,Standard
ZIP Code 22611,Berryville,Clarke,Standard
ZIP Code 22620,Boyce,Clarke,Standard
ZIP Code 22622,Brucetown,Frederick,P.O. Box
ZIP Code 22623,Chester Gap,Rappahannock,Standard
ZIP Code 22624,Clear Brook,Frederick,Standard
ZIP Code 22625,Cross Junction,Frederick,Standard
ZIP Code 22626,Fishers Hill,Shenandoah,P.O. Box
ZIP Code 22627,Flint Hill,Rappahannock,Standard
ZIP Code 22630,Front Royal,Warren,Standard
ZIP Code 22637,Gore,Frederick,Standard
ZIP Code 22639,Hume,Fauquier,Standard
ZIP Code 22640,Huntly,Rappahannock,Standard
ZIP Code 22641,Strasburg,Shenandoah,Standard
ZIP Code 22642,Linden,Warren,Standard
ZIP Code 22643,Markham,Fauquier,Standard
ZIP Code 22644,Maurertown,Shenandoah,Standard
ZIP Code 22645,Middletown,Frederick,Standard
ZIP Code 22646,Millwood,Clarke,P.O. Box
ZIP Code 22649,Middletown,Warren,Standard
ZIP Code 22650,Rileyville,Page,Standard
ZIP Code 22652,Fort Valley,Shenandoah,Standard
