ZIP CODE,City,County,Type
ZIP Code 55312,Brownton,Mcleod,Standard
ZIP Code 55313,Buffalo,Wright,Standard
ZIP Code 55314,Buffalo Lake,Renville,Standard
ZIP Code 55315,Carver,Carver,Standard
ZIP Code 55316,Champlin,Hennepin,Standard
ZIP Code 55317,Chanhassen,Carver,Standard
ZIP Code 55318,Chaska,Carver,Standard
ZIP Code 55319,Clear Lake,Sherburne,Standard
ZIP Code 55320,Clearwater,Wright,Standard
ZIP Code 55321,Cokato,Wright,Standard
ZIP Code 55322,Cologne,Carver,Standard
ZIP Code 55323,Crystal Bay,Hennepin,P.O. Box
ZIP Code 55324,Darwin,Meeker,Standard
ZIP Code 55325,Dassel,Meeker,Standard
ZIP Code 55327,Dayton,Hennepin,Standard
ZIP Code 55328,Delano,Wright,Standard
ZIP Code 55329,Eden Valley,Meeker,Standard
ZIP Code 55330,Elk River,Sherburne,Standard
ZIP Code 55331,Excelsior,Hennepin,Standard
ZIP Code 55332,Fairfax,Renville,Standard
ZIP Code 55333,Franklin,Renville,Standard
ZIP Code 55334,Gaylord,Sibley,Standard
ZIP Code 55335,Gibbon,Sibley,Standard
ZIP Code 55336,Glencoe,Mcleod,Standard
ZIP Code 55337,Burnsville,Dakota,Standard
ZIP Code 55338,Green Isle,Sibley,Standard
ZIP Code 55339,Hamburg,Carver,Standard
ZIP Code 55340,Hamel,Hennepin,Standard
ZIP Code 55341,Hanover,Wright,Standard
ZIP Code 55342,Hector,Renville,Standard
ZIP Code 55343,Hopkins,Hennepin,Standard
ZIP Code 55344,Eden Prairie,Hennepin,Standard
ZIP Code 55345,Minnetonka,Hennepin,Standard
ZIP Code 55346,Eden Prairie,Hennepin,Standard
ZIP Code 55347,Eden Prairie,Hennepin,Standard
ZIP Code 55349,Howard Lake,Wright,Standard
ZIP Code 55350,Hutchinson,Mcleod,Standard
ZIP Code 55352,Jordan,Scott,Standard
ZIP Code 55353,Kimball,Stearns,Standard
ZIP Code 55354,Lester Prairie,Mcleod,Standard
ZIP Code 55355,Litchfield,Meeker,Standard
ZIP Code 55356,Long Lake,Hennepin,Standard
ZIP Code 55357,Loretto,Hennepin,Standard
ZIP Code 55358,Maple Lake,Wright,Standard
ZIP Code 55359,Maple Plain,Hennepin,Standard
ZIP Code 55360,Mayer,Carver,Standard
ZIP Code 55361,Minnetonka Beach,Hennepin,P.O. Box
ZIP Code 55362,Monticello,Wright,Standard
ZIP Code 55363,Montrose,Wright,Standard
ZIP Code 55364,Mound,Hennepin,Standard
ZIP Code 55366,New Auburn,Sibley,P.O. Box
ZIP Code 55367,New Germany,Carver,Standard
ZIP Code 55368,Norwood Young America,Carver,Standard
ZIP Code 55369,Osseo,Hennepin,Standard
ZIP Code 55370,Plato,Mcleod,Standard
ZIP Code 55371,Princeton,Mille Lacs,Standard
