ZIP CODE,City,County,Type
ZIP Code 63367,Lake Saint Louis,Saint Charles,Standard
ZIP Code 63368,O Fallon,Saint Charles,Standard
ZIP Code 63369,Old Monroe,Lincoln,Standard
ZIP Code 63370,Olney,Lincoln,P.O. Box
ZIP Code 63373,Portage Des Sioux,Saint Charles,Standard
ZIP Code 63376,Saint Peters,Saint Charles,Standard
ZIP Code 63377,Silex,Lincoln,Standard
ZIP Code 63378,Treloar,Warren,P.O. Box
ZIP Code 63379,Troy,Lincoln,Standard
ZIP Code 63380,Truesdale,Warren,Standard
ZIP Code 63381,Truxton,Warren,Standard
ZIP Code 63382,Vandalia,Audrain,Standard
ZIP Code 63383,Warrenton,Warren,Standard
ZIP Code 63384,Wellsville,Montgomery,Standard
ZIP Code 63385,Wentzville,Saint Charles,Standard
ZIP Code 63386,West Alton,Saint Charles,Standard
ZIP Code 63387,Whiteside,Lincoln,P.O. Box
ZIP Code 63388,Williamsburg,Callaway,Standard
ZIP Code 63389,Winfield,Lincoln,Standard
ZIP Code 63390,Wright City,Warren,Standard
ZIP Code 63401,Hannibal,Marion,Standard
ZIP Code 63430,Alexandria,Clark,Standard
ZIP Code 63431,Anabel,Macon,Standard
ZIP Code 63432,Arbela,Scotland,Standard
ZIP Code 63433,Ashburn,Pike,Standard
ZIP Code 63434,Bethel,Shelby,Standard
ZIP Code 63435,Canton,Lewis,Standard
ZIP Code 63436,Center,Ralls,Standard
ZIP Code 63437,Clarence,Shelby,Standard
ZIP Code 63438,Durham,Lewis,Standard
ZIP Code 63439,Emden,Shelby,Standard
ZIP Code 63440,Ewing,Lewis,Standard
ZIP Code 63441,Frankford,Pike,Standard
ZIP Code 63442,Granger,Scotland,Standard
ZIP Code 63443,Hunnewell,Shelby,Standard
ZIP Code 63445,Kahoka,Clark,Standard
ZIP Code 63446,Knox City,Knox,Standard
ZIP Code 63447,La Belle,Lewis,Standard
ZIP Code 63448,La Grange,Lewis,Standard
ZIP Code 63450,Lentner,Shelby,Standard
ZIP Code 63451,Leonard,Shelby,Standard
ZIP Code 63452,Lewistown,Lewis,Standard
ZIP Code 63453,Luray,Clark,Standard
ZIP Code 63454,Maywood,Marion,Standard
ZIP Code 63456,Monroe City,Monroe,Standard
ZIP Code 63457,Monticello,Lewis,Standard
ZIP Code 63458,Newark,Knox,Standard
ZIP Code 63459,New London,Ralls,Standard
ZIP Code 63460,Novelty,Knox,Standard
ZIP Code 63461,Palmyra,Marion,Standard
ZIP Code 63462,Perry,Ralls,Standard
ZIP Code 63463,Philadelphia,Marion,Standard
ZIP Code 63465,Revere,Clark,Standard
ZIP Code 63466,Saint Patrick,Clark,P.O. Box
ZIP Code 63467,Saverton,Ralls,P.O. Box
ZIP Code 63468,Shelbina,Shelby,Standard
ZIP Code 63469,Shelbyville,Shelby,Standard
ZIP Code 63471,Taylor,Marion,Standard
ZIP Code 63472,Wayland,Clark,Standard
ZIP Code 63473,Williamstown,Lewis,Standard
ZIP Code 63474,Wyaconda,Clark,Standard
ZIP Code 63501,Kirksville,Adair,Standard
ZIP Code 63530,Atlanta,Macon,Standard
ZIP Code 63531,Baring,Knox,Standard
ZIP Code 63532,Bevier,Macon,Standard
ZIP Code 63533,Brashear,Adair,Standard
ZIP Code 63534,Callao,Macon,Standard
ZIP Code 63535,Coatsville,Schuyler,Standard
ZIP Code 63536,Downing,Schuyler,Standard
ZIP Code 63537,Edina,Knox,Standard
ZIP Code 63538,Elmer,Macon,Standard
ZIP Code 63539,Ethel,Macon,Standard
ZIP Code 63540,Gibbs,Adair,Standard
ZIP Code 63541,Glenwood,Schuyler,Standard
ZIP Code 63543,Gorin,Scotland,Standard
ZIP Code 63544,Green Castle,Sullivan,Standard
ZIP Code 63545,Green City,Sullivan,Standard
ZIP Code 63546,Greentop,Adair,Standard
ZIP Code 63547,Hurdland,Knox,Standard
ZIP Code 63548,Lancaster,Schuyler,Standard
ZIP Code 63549,La Plata,Macon,Standard
ZIP Code 63551,Livonia,Putnam,Standard
ZIP Code 63552,Macon,Macon,Standard
ZIP Code 63555,Memphis,Scotland,Standard
ZIP Code 63556,Milan,Sullivan,Standard
ZIP Code 63557,New Boston,Linn,Standard
ZIP Code 63558,New Cambria,Macon,Standard
ZIP Code 63559,Novinger,Adair,Standard
ZIP Code 63560,Pollock,Sullivan,Standard
ZIP Code 63561,Queen City,Schuyler,Standard
ZIP Code 63563,Rutledge,Scotland,Standard
ZIP Code 63565,Unionville,Putnam,Standard
ZIP Code 63566,Winigan,Sullivan,Standard
ZIP Code 63567,Worthington,Putnam,Standard
ZIP Code 63601,Park Hills,Saint Francois,Standard
ZIP Code 63620,Annapolis,Iron,Standard
ZIP Code 63621,Arcadia,Iron,Standard
ZIP Code 63622,Belgrade,Washington,Standard
ZIP Code 63623,Belleview,Iron,Standard
ZIP Code 63624,Bismarck,Saint Francois,Standard
ZIP Code 63625,Black,Reynolds,Standard
ZIP Code 63626,Blackwell,Saint Francois,Standard
ZIP Code 63627,Bloomsdale,Sainte Genevieve,Standard
ZIP Code 63628,Bonne Terre,Saint Francois,Standard
ZIP Code 63629,Bunker,Reynolds,Standard
ZIP Code 63630,Cadet,Washington,Standard
ZIP Code 63631,Caledonia,Washington,Standard
ZIP Code 63632,Cascade,Wayne,P.O. Box
ZIP Code 63633,Centerville,Reynolds,Standard
ZIP Code 63636,Des Arc,Iron,Standard
ZIP Code 63637,Doe Run,Saint Francois,Standard
ZIP Code 63638,Ellington,Reynolds,Standard
ZIP Code 63640,Farmington,Saint Francois,Standard
ZIP Code 63645,Fredericktown,Madison,Standard
ZIP Code 63648,Irondale,Washington,Standard
ZIP Code 63650,Ironton,Iron,Standard
ZIP Code 63651,Knob Lick,Saint Francois,P.O. Box
ZIP Code 63653,Leadwood,Saint Francois,Standard
ZIP Code 63654,Lesterville,Reynolds,Standard
ZIP Code 63655,Marquand,Madison,Standard
ZIP Code 63656,Middle Brook,Iron,Standard
ZIP Code 63660,Mineral Point,Washington,Standard
ZIP Code 63662,Patton,Bollinger,Standard
ZIP Code 63663,Pilot Knob,Iron,P.O. Box
ZIP Code 63664,Potosi,Washington,Standard
ZIP Code 63665,Redford,Reynolds,Standard
ZIP Code 63666,Reynolds,Reynolds,P.O. Box
ZIP Code 63670,Sainte Genevieve,Sainte Genevieve,Standard
ZIP Code 63673,Saint Mary,Sainte Genevieve,Standard
ZIP Code 63674,Tiff,Washington,P.O. Box
ZIP Code 63675,Vulcan,Iron,Standard
ZIP Code 63701,Cape Girardeau,Cape Girardeau,Standard
ZIP Code 63702,Cape Girardeau,Cape Girardeau,P.O. Box
ZIP Code 63703,Cape Girardeau,Cape Girardeau,Standard
ZIP Code 63730,Advance,Stoddard,Standard
ZIP Code 63732,Altenburg,Cape Girardeau,Standard
ZIP Code 63735,Bell City,Stoddard,Standard
ZIP Code 63736,Benton,Scott,Standard
ZIP Code 63737,Brazeau,Perry,Standard
ZIP Code 63738,Brownwood,Stoddard,P.O. Box
ZIP Code 63739,Burfordville,Cape Girardeau,Standard
ZIP Code 63740,Chaffee,Scott,Standard
ZIP Code 63742,Commerce,Scott,P.O. Box
ZIP Code 63743,Daisy,Cape Girardeau,Standard
ZIP Code 63744,Delta,Cape Girardeau,P.O. Box
ZIP Code 63745,Dutchtown,Cape Girardeau,P.O. Box
ZIP Code 63746,Farrar,Perry,P.O. Box
ZIP Code 63747,Friedheim,Cape Girardeau,Standard
ZIP Code 63748,Frohna,Perry,Standard
ZIP Code 63750,Gipsy,Bollinger,Standard
ZIP Code 63751,Glenallen,Bollinger,Standard
ZIP Code 63752,Gordonville,Cape Girardeau,P.O. Box
ZIP Code 63755,Jackson,Cape Girardeau,Standard
ZIP Code 63758,Kelso,Scott,P.O. Box
ZIP Code 63760,Leopold,Bollinger,Standard
ZIP Code 63763,Mc Gee,Wayne,Standard
ZIP Code 63764,Marble Hill,Bollinger,Standard
ZIP Code 63766,Millersville,Cape Girardeau,Standard
ZIP Code 63767,Morley,Scott,P.O. Box
ZIP Code 63769,Oak Ridge,Cape Girardeau,Standard
ZIP Code 63770,Old Appleton,Cape Girardeau,Standard
ZIP Code 63771,Oran,Scott,Standard
ZIP Code 63774,Perkins,Scott,P.O. Box
ZIP Code 63775,Perryville,Perry,Standard
ZIP Code 63776,Mc Bride,Perry,P.O. Box
ZIP Code 63779,Pocahontas,Cape Girardeau,P.O. Box
ZIP Code 63780,Scott City,Scott,Standard
ZIP Code 63781,Sedgewickville,Bollinger,Standard
ZIP Code 63782,Sturdivant,Bollinger,Standard
ZIP Code 63783,Uniontown,Perry,Standard
ZIP Code 63784,Vanduser,Scott,P.O. Box
ZIP Code 63785,Whitewater,Cape Girardeau,Standard
ZIP Code 63787,Zalma,Bollinger,Standard
ZIP Code 63801,Sikeston,Scott,Standard
ZIP Code 63820,Anniston,Mississippi,P.O. Box
ZIP Code 63821,Arbyrd,Dunklin,Standard
ZIP Code 63822,Bernie,Stoddard,Standard
ZIP Code 63823,Bertrand,Mississippi,Standard
ZIP Code 63824,Blodgett,Scott,P.O. Box
ZIP Code 63825,Bloomfield,Stoddard,Standard
ZIP Code 63826,Braggadocio,Pemiscot,P.O. Box
ZIP Code 63827,Bragg City,Pemiscot,Standard
ZIP Code 63828,Canalou,New Madrid,P.O. Box
ZIP Code 63829,Cardwell,Dunklin,Standard
ZIP Code 63830,Caruthersville,Pemiscot,Standard
ZIP Code 63833,Catron,New Madrid,Standard
ZIP Code 63834,Charleston,Mississippi,Standard
ZIP Code 63837,Clarkton,Dunklin,Standard
ZIP Code 63839,Cooter,Pemiscot,P.O. Box
ZIP Code 63840,Deering,Pemiscot,P.O. Box
ZIP Code 63841,Dexter,Stoddard,Standard
ZIP Code 63845,East Prairie,Mississippi,Standard
ZIP Code 63846,Essex,Stoddard,Standard
ZIP Code 63847,Gibson,Dunklin,P.O. Box
ZIP Code 63848,Gideon,New Madrid,Standard
ZIP Code 63849,Gobler,Pemiscot,Standard
ZIP Code 63850,Grayridge,Stoddard,P.O. Box
ZIP Code 63851,Hayti,Pemiscot,Standard
ZIP Code 63852,Holcomb,Dunklin,Standard
ZIP Code 63853,Holland,Pemiscot,P.O. Box
ZIP Code 63855,Hornersville,Dunklin,Standard
ZIP Code 63857,Kennett,Dunklin,Standard
ZIP Code 63860,Kewanee,New Madrid,P.O. Box
ZIP Code 63862,Lilbourn,New Madrid,Standard
ZIP Code 63863,Malden,Dunklin,Standard
ZIP Code 63866,Marston,New Madrid,P.O. Box
ZIP Code 63867,Matthews,New Madrid,Standard
ZIP Code 63868,Morehouse,New Madrid,P.O. Box
ZIP Code 63869,New Madrid,New Madrid,Standard
ZIP Code 63870,Parma,New Madrid,Standard
ZIP Code 63873,Portageville,New Madrid,Standard
ZIP Code 63874,Risco,New Madrid,P.O. Box
ZIP Code 63875,Rives,Dunklin,P.O. Box
ZIP Code 63876,Senath,Dunklin,Standard
ZIP Code 63877,Steele,Pemiscot,Standard
ZIP Code 63878,Tallapoosa,New Madrid,P.O. Box
ZIP Code 63879,Wardell,Pemiscot,Standard
ZIP Code 63880,Whiteoak,Dunklin,P.O. Box
ZIP Code 63881,Wolf Island,Mississippi,P.O. Box
ZIP Code 63882,Wyatt,Mississippi,P.O. Box
ZIP Code 63901,Poplar Bluff,Butler,Standard
ZIP Code 63902,Poplar Bluff,Butler,P.O. Box
ZIP Code 63931,Briar,Ripley,Standard
ZIP Code 63932,Broseley,Butler,Standard
ZIP Code 63933,Campbell,Dunklin,Standard
ZIP Code 63934,Clubb,Wayne,Standard
ZIP Code 63935,Doniphan,Ripley,Standard
ZIP Code 63936,Dudley,Stoddard,Standard
ZIP Code 63937,Ellsinore,Carter,Standard
ZIP Code 63939,Fairdealing,Ripley,Standard
ZIP Code 63940,Fisk,Butler,Standard
ZIP Code 63941,Fremont,Carter,Standard
ZIP Code 63942,Gatewood,Ripley,Standard
ZIP Code 63943,Grandin,Carter,Standard
ZIP Code 63944,Greenville,Wayne,Standard
ZIP Code 63945,Harviell,Butler,Standard
ZIP Code 63950,Lodi,Wayne,Standard
ZIP Code 63951,Lowndes,Wayne,Standard
ZIP Code 63952,Mill Spring,Wayne,Standard
ZIP Code 63953,Naylor,Ripley,Standard
ZIP Code 63954,Neelyville,Butler,Standard
ZIP Code 63955,Oxly,Ripley,Standard
ZIP Code 63956,Patterson,Wayne,Standard
ZIP Code 63957,Piedmont,Wayne,Standard
ZIP Code 63960,Puxico,Stoddard,Standard
ZIP Code 63961,Qulin,Butler,Standard
ZIP Code 63962,Rombauer,Butler,P.O. Box
ZIP Code 63964,Silva,Wayne,Standard
ZIP Code 63965,Van Buren,Carter,Standard
ZIP Code 63966,Wappapello,Wayne,Standard
ZIP Code 63967,Williamsville,Wayne,Standard
ZIP Code 64001,Alma,Lafayette,Standard
ZIP Code 64002,Lees Summit,Jackson,Unique
ZIP Code 64011,Bates City,Lafayette,Standard
ZIP Code 64012,Belton,Cass,Standard
ZIP Code 64013,Blue Springs,Jackson,P.O. Box
ZIP Code 64014,Blue Springs,Jackson,Standard
ZIP Code 64015,Blue Springs,Jackson,Standard
ZIP Code 64016,Buckner,Jackson,Standard
ZIP Code 64017,Camden,Ray,Standard
ZIP Code 64018,Camden Point,Platte,Standard
ZIP Code 64019,Centerview,Johnson,Standard
ZIP Code 64020,Concordia,Lafayette,Standard
ZIP Code 64021,Corder,Lafayette,Standard
ZIP Code 64022,Dover,Lafayette,Standard
ZIP Code 64024,Excelsior Springs,Clay,Standard
ZIP Code 64028,Farley,Platte,P.O. Box
ZIP Code 64029,Grain Valley,Jackson,Standard
ZIP Code 64030,Grandview,Jackson,Standard
ZIP Code 64034,Greenwood,Jackson,Standard
ZIP Code 64035,Hardin,Ray,Standard
ZIP Code 64036,Henrietta,Ray,Standard
ZIP Code 64037,Higginsville,Lafayette,Standard
ZIP Code 64040,Holden,Johnson,Standard
ZIP Code 64048,Holt,Clay,Standard
ZIP Code 64050,Independence,Jackson,Standard
ZIP Code 64051,Independence,Jackson,P.O. Box
ZIP Code 64052,Independence,Jackson,Standard
ZIP Code 64053,Independence,Jackson,Standard
ZIP Code 64054,Independence,Jackson,Standard
ZIP Code 64055,Independence,Jackson,Standard
ZIP Code 64056,Independence,Jackson,Standard
ZIP Code 64057,Independence,Jackson,Standard
ZIP Code 64058,Independence,Jackson,Standard
ZIP Code 64060,Kearney,Clay,Standard
ZIP Code 64061,Kingsville,Johnson,Standard
ZIP Code 64062,Lawson,Ray,Standard
ZIP Code 64063,Lees Summit,Jackson,Standard
ZIP Code 64064,Lees Summit,Jackson,Standard
ZIP Code 64065,Lees Summit,Jackson,Unique
ZIP Code 64066,Levasy,Jackson,P.O. Box
ZIP Code 64067,Lexington,Lafayette,Standard
ZIP Code 64068,Liberty,Clay,Standard
ZIP Code 64069,Liberty,Clay,P.O. Box
ZIP Code 64070,Lone Jack,Jackson,Standard
ZIP Code 64071,Mayview,Lafayette,Standard
ZIP Code 64072,Missouri City,Clay,P.O. Box
ZIP Code 64073,Mosby,Clay,P.O. Box
ZIP Code 64074,Napoleon,Lafayette,Standard
ZIP Code 64075,Oak Grove,Jackson,Standard
ZIP Code 64076,Odessa,Lafayette,Standard
