ZIP Code,City,County,Type
ZIP Code 58277,Sharon,Steele,Standard
ZIP Code 58278,Thompson,Grand Forks,Standard
ZIP Code 58281,Wales,Cavalier,Standard
ZIP Code 58282,Walhalla,Pembina,Standard
ZIP Code 58301,Devils Lake,Ramsey,Standard
ZIP Code 58310,Agate,Rolette,Standard
ZIP Code 58311,Alsen,Cavalier,Standard
ZIP Code 58313,Balta,Pierce,Standard
ZIP Code 58316,Belcourt,Rolette,Standard
ZIP Code 58317,Bisbee,Towner,Standard
ZIP Code 58318,Bottineau,Bottineau,Standard
ZIP Code 58321,Brocket,Ramsey,Standard
ZIP Code 58323,Calvin,Cavalier,Standard
ZIP Code 58324,Cando,Towner,Standard
ZIP Code 58325,Churchs Ferry,Ramsey,Standard
ZIP Code 58327,Crary,Ramsey,Standard
ZIP Code 58329,Dunseith,Rolette,Standard
ZIP Code 58330,Edmore,Ramsey,Standard
ZIP Code 58331,Egeland,Towner,Standard
ZIP Code 58332,Esmond,Benson,Standard
ZIP Code 58335,Fort Totten,Benson,P.O. Box
ZIP Code 58338,Hampden,Ramsey,Standard
ZIP Code 58339,Hansboro,Towner,Standard
ZIP Code 58341,Harvey,Wells,Standard
ZIP Code 58343,Knox,Benson,Standard
ZIP Code 58344,Lakota,Nelson,Standard
ZIP Code 58345,Lawton,Ramsey,Standard
ZIP Code 58346,Leeds,Benson,Standard
ZIP Code 58348,Maddock,Benson,Standard
ZIP Code 58351,Minnewaukan,Benson,Standard
ZIP Code 58352,Munich,Cavalier,Standard
ZIP Code 58353,Mylo,Rolette,Standard
ZIP Code 58355,Nekoma,Cavalier,Standard
ZIP Code 58356,New Rockford,Eddy,Standard
ZIP Code 58357,Oberon,Benson,Standard
ZIP Code 58361,Pekin,Nelson,Standard
ZIP Code 58362,Penn,Ramsey,Standard
ZIP Code 58363,Perth,Towner,Standard
ZIP Code 58365,Rocklake,Towner,Standard
ZIP Code 58366,Rolette,Rolette,Standard
ZIP Code 58367,Rolla,Rolette,Standard
ZIP Code 58368,Rugby,Pierce,Standard
ZIP Code 58369,Saint John,Rolette,Standard
ZIP Code 58370,Saint Michael,Benson,Standard
ZIP Code 58372,Sarles,Cavalier,Standard
ZIP Code 58374,Sheyenne,Eddy,Standard
ZIP Code 58377,Starkweather,Ramsey,Standard
ZIP Code 58379,Tokio,Benson,P.O. Box
ZIP Code 58380,Tolna,Nelson,Standard
ZIP Code 58381,Warwick,Benson,Standard
ZIP Code 58382,Webster,Ramsey,Standard
ZIP Code 58384,Willow City,Bottineau,Standard
ZIP Code 58385,Wolford,Pierce,Standard
ZIP Code 58386,York,Benson,Standard
ZIP Code 58401,Jamestown,Stutsman,Standard
ZIP Code 58402,Jamestown,Stutsman,P.O. Box
ZIP Code 58405,Jamestown,Stutsman,Unique
ZIP Code 58413,Ashley,Mcintosh,Standard
ZIP Code 58415,Berlin,Lamoure,Standard
ZIP Code 58416,Binford,Griggs,Standard
ZIP Code 58418,Bowdon,Wells,Standard
ZIP Code 58420,Buchanan,Stutsman,Standard
ZIP Code 58421,Carrington,Foster,Standard
ZIP Code 58422,Cathay,Wells,Standard
ZIP Code 58423,Chaseley,Wells,Standard
ZIP Code 58424,Cleveland,Stutsman,Standard
ZIP Code 58425,Cooperstown,Griggs,Standard
ZIP Code 58426,Courtenay,Stutsman,Standard
ZIP Code 58428,Dawson,Kidder,Standard
ZIP Code 58429,Dazey,Barnes,Standard
ZIP Code 58430,Denhoff,Sheridan,Standard
ZIP Code 58431,Dickey,Lamoure,Standard
ZIP Code 58433,Edgeley,Lamoure,Standard
ZIP Code 58436,Ellendale,Dickey,Standard
ZIP Code 58438,Fessenden,Wells,Standard
ZIP Code 58439,Forbes,Dickey,Standard
ZIP Code 58440,Fredonia,Logan,Standard
ZIP Code 58441,Fullerton,Dickey,Standard
ZIP Code 58442,Gackle,Logan,Standard
ZIP Code 58443,Glenfield,Foster,Standard
ZIP Code 58444,Goodrich,Sheridan,Standard
ZIP Code 58445,Grace City,Foster,Standard
ZIP Code 58448,Hannaford,Griggs,Standard
ZIP Code 58451,Hurdsfield,Wells,Standard
ZIP Code 58452,Jessie,Griggs,Standard
ZIP Code 58454,Jud,Lamoure,Standard
ZIP Code 58455,Kensal,Stutsman,Standard
ZIP Code 58456,Kulm,Lamoure,Standard
ZIP Code 58458,Lamoure,Lamoure,Standard
ZIP Code 58460,Lehr,Mcintosh,Standard
ZIP Code 58461,Litchville,Barnes,Standard
ZIP Code 58463,Mcclusky,Sheridan,Standard
ZIP Code 58464,McHenry,Foster,Standard
ZIP Code 58466,Marion,Lamoure,Standard
ZIP Code 58467,Medina,Stutsman,Standard
ZIP Code 58472,Montpelier,Stutsman,Standard
ZIP Code 58474,Oakes,Dickey,Standard
ZIP Code 58475,Pettibone,Kidder,Standard
ZIP Code 58476,Pingree,Stutsman,Standard
ZIP Code 58477,Regan,Burleigh,Standard
ZIP Code 58478,Robinson,Kidder,Standard
ZIP Code 58479,Rogers,Barnes,Standard
ZIP Code 58480,Sanborn,Barnes,Standard
ZIP Code 58481,Spiritwood,Barnes,Standard
ZIP Code 58482,Steele,Kidder,Standard
ZIP Code 58483,Streeter,Stutsman,Standard
ZIP Code 58484,Sutton,Griggs,Standard
ZIP Code 58486,Sykeston,Wells,Standard
ZIP Code 58487,Tappen,Kidder,Standard
ZIP Code 58488,Tuttle,Kidder,Standard
ZIP Code 58490,Verona,Lamoure,Standard
ZIP Code 58492,Wimbledon,Barnes,Standard
ZIP Code 58494,Wing,Burleigh,Standard
ZIP Code 58495,Wishek,Mcintosh,Standard
ZIP Code 58496,Woodworth,Stutsman,Standard
ZIP Code 58497,Ypsilanti,Stutsman,Standard
ZIP Code 58501,Bismarck,Burleigh,Standard
ZIP Code 58502,Bismarck,Burleigh,P.O. Box
ZIP Code 58503,Bismarck,Burleigh,Standard
ZIP Code 58504,Bismarck,Burleigh,Standard
ZIP Code 58505,Bismarck,Burleigh,Standard
ZIP Code 58506,Bismarck,Burleigh,P.O. Box
ZIP Code 58507,Bismarck,Burleigh,P.O. Box
ZIP Code 58520,Almont,Morton,Standard
ZIP Code 58521,Baldwin,Burleigh,Standard
ZIP Code 58523,Beulah,Mercer,Standard
ZIP Code 58524,Braddock,Emmons,Standard
ZIP Code 58528,Cannon Ball,Sioux,Standard
ZIP Code 58529,Carson,Grant,Standard
ZIP Code 58530,Center,Oliver,Standard
ZIP Code 58531,Coleharbor,Mclean,Standard
ZIP Code 58532,Driscoll,Burleigh,Standard
ZIP Code 58533,Elgin,Grant,Standard
ZIP Code 58535,Flasher,Morton,Standard
ZIP Code 58538,Fort Yates,Sioux,Standard
ZIP Code 58540,Garrison,Mclean,Standard
ZIP Code 58541,Golden Valley,Mercer,Standard
ZIP Code 58542,Hague,Emmons,Standard
ZIP Code 58544,Hazelton,Emmons,Standard
ZIP Code 58545,Hazen,Mercer,Standard
ZIP Code 58549,Kintyre,Emmons,Standard
ZIP Code 58552,Linton,Emmons,Standard
ZIP Code 58554,Mandan,Morton,Standard
ZIP Code 58558,Menoken,Burleigh,Standard
ZIP Code 58559,Mercer,Mclean,Standard
ZIP Code 58560,Moffit,Burleigh,Standard
ZIP Code 58561,Napoleon,Logan,Standard
ZIP Code 58562,New Leipzig,Grant,Standard
ZIP Code 58563,New Salem,Morton,Standard
ZIP Code 58564,Raleigh,Grant,Standard
ZIP Code 58565,Riverdale,Mclean,Standard
ZIP Code 58566,Saint Anthony,Morton,Standard
ZIP Code 58568,Selfridge,Sioux,Standard
ZIP Code 58569,Shields,Grant,Standard
ZIP Code 58570,Solen,Sioux,Standard
ZIP Code 58571,Stanton,Mercer,Standard
